id,url_place,title,category,address,phoneNumber,completePhoneNumber,domain,url,coor,stars,reviews,source_query
ChIJhZcFFnwKDpERyW_o0nvjd_M,https://www.google.com/maps/place/?q=place_id:ChIJhZcFFnwKDpERyW_o0nvjd_M,TRENCITO MACHO RESTAURANT,Restaurante,"Jr. Virrey Toledo 353, Huancavelica 09001",995 154 978,+51 995 154 978,wordpress.com,http://www.trencitomachorestaurant.wordpress.com/,"-12.7875319,-74.974549",3.3,,"Cevichería en el distrito de Chincho, Angaraes, Huancavelica, Perú"
ChIJY9_WACUdEZERNvQUytfDg0M,https://www.google.com/maps/place/?q=place_id:ChIJY9_WACUdEZERNvQUytfDg0M,"CEVICHERÍA ""El Punto Del Sabor""",Restaurante,"V8QH+4FR, Calle Principal, Santa Ana, El Rosario, Distrito de Los Aquijes",982 925 115,+51 982 925 115,,,"-14.112138799999999,-75.67134779999999",4.3,,"Cevichería en el distrito de Chincho, Angaraes, Huancavelica, Perú"
ChIJ0XoG1fwKDpERHvgo6iCbVDM,https://www.google.com/maps/place/?q=place_id:ChIJ0XoG1fwKDpERHvgo6iCbVDM,El Huerto De Mi Amada,Restaurante,"6XGQ+6FQ, Huancavelica 09000",967 985 434,+51 967 985 434,,,"-12.7744026,-75.0112573",3.5,,"Cevichería en el distrito de Chincho, Angaraes, Huancavelica, Perú"
ChIJFXQTl7LGBZERxE5BpfPS9to,https://www.google.com/maps/place/?q=place_id:ChIJFXQTl7LGBZERxE5BpfPS9to,Inmigrantes De Chincho,Sociedad de viviendas,"X33J+HJ6, Monteverde, Calle S/N, Lima",951 796 985,+51 951 796 985,,,"-12.0460947,-76.91847539999999",4,,"Cevichería en el distrito de Chincho, Angaraes, Huancavelica, Perú"
ChIJ6bs4FQDJBZERkqXP8UdlRJg,https://www.google.com/maps/place/?q=place_id:ChIJ6bs4FQDJBZERkqXP8UdlRJg,Barra Cevicheria D'MarLucho 2,Restaurante,"Av. Julio César Tello 986, Lince 15073",993 481 008,+51 993 481 008,demarlucho.com,http://www.demarlucho.com/,"-12.0864966,-77.04250379999999",5,,"Cevichería en el distrito de Chincho, Angaraes, Huancavelica, Perú"
ChIJ90PQ2HJlEJERWspoBhxHODI,https://www.google.com/maps/place/?q=place_id:ChIJ90PQ2HJlEJERWspoBhxHODI,Restaurante cevichería Encanto sr.Cangrejo,Restaurante,"7Q9G+6R4, Grecia, Pisco 11601",,,,,"-13.731993399999999,-76.2229215",4.3,,"Cevichería en el distrito de Chincho, Angaraes, Huancavelica, Perú"
ChIJJaVxEyL9EJERDmq1O3oDTjo,https://www.google.com/maps/place/?q=place_id:ChIJJaVxEyL9EJERDmq1O3oDTjo,La concha bandida cevicheria,Restaurante,"Ctra. Panamericana Sur km 293, distrito Subtanjalla 11500",953 959 271,+51 953 959 271,,,"-14.0027952,-75.7676735",,,"Cevichería en el distrito de Chincho, Angaraes, Huancavelica, Perú"
ChIJBe4tUMLFBZERhRrid2rKnM8,https://www.google.com/maps/place/?q=place_id:ChIJBe4tUMLFBZERhRrid2rKnM8,Mar Pacifico Cebicheria,Restaurante,"Av. Gran Chimú 1533, San Juan de Lurigancho 15427",946 560 914,+51 946 560 914,,,"-12.023823199999999,-76.98703309999999",4.3,,"Cevichería en el distrito de Chincho, Angaraes, Huancavelica, Perú"
ChIJA7Z63XzGBZERfpRWyYlBmww,https://www.google.com/maps/place/?q=place_id:ChIJA7Z63XzGBZERfpRWyYlBmww,Carloncho Cevichería - Restaurant,Restaurante peruano,"Av. Los Ruiseñores 758, Santa Anita 15008",(01) 5014754,+51 1 5014754,,,"-12.0476045,-76.96777",4,,"Cevichería en el distrito de Chincho, Angaraes, Huancavelica, Perú"
ChIJm6xb15odEZEReyvuCtc3daQ,https://www.google.com/maps/place/?q=place_id:ChIJm6xb15odEZEReyvuCtc3daQ,Restaurant Cevicheria Corazón Marino,Restaurante,"W73X+CF6, Carr a Los Aquijes, Distrito de Los Aquijes 11000",933 913 207,+51 933 913 207,,,"-14.096463499999999,-75.7013486",4.2,,"Cevichería en el distrito de Chincho, Angaraes, Huancavelica, Perú"
ChIJvWW-YwBlEJERIjyANo7wbYg,https://www.google.com/maps/place/?q=place_id:ChIJvWW-YwBlEJERIjyANo7wbYg,"Restaurante Cevichería ""El Chinchano""",Restaurante,"Ica 324, Pisco 11601",,,,,"-13.734837599999999,-76.2222843",3,,"Cevichería en el distrito de Chincho, Angaraes, Huancavelica, Perú"
ChIJO-ru3iYLDpERL1aO5-LLrmk,https://www.google.com/maps/place/?q=place_id:ChIJO-ru3iYLDpERL1aO5-LLrmk,"Chifa Restaurante ""Son Delicias""",Restaurante,"Jiron, Santos Villa 119, Huancavelica 09001",934 043 073,+51 934 043 073,,,"-12.7842048,-74.9770513",,,"Cevichería en el distrito de Chincho, Angaraes, Huancavelica, Perú"
ChIJ9ca6sH4KDpERJDbuULOB15M,https://www.google.com/maps/place/?q=place_id:ChIJ9ca6sH4KDpERJDbuULOB15M,Pizzas Roma Huancavelica,Pizzería,"Jirón Manco Capac 568, Huancavelica 09001",959 125 591,+51 959 125 591,sites.google.com,https://sites.google.com/view/pizzasromacartavirtual/inicio?authuser=1,"-12.788139699999999,-74.97254579999999",3.9,,"Pizzería en el distrito de Chincho, Angaraes, Huancavelica, Perú"
ChIJg8QA_IfIBZERYD_iATKe-ro,https://www.google.com/maps/place/?q=place_id:ChIJg8QA_IfIBZERYD_iATKe-ro,DON LUCHO,Pizzería,"Julián Arce 461, Julián Arce 455, La Victoria 15034",(01) 4701208,+51 1 4701208,facebook.com,https://www.facebook.com/Don-Lucho-Pizzas-Y-Pastas-107045740998027/,"-12.0846512,-77.02155479999999",4.7,,"Pizzería en el distrito de Chincho, Angaraes, Huancavelica, Perú"
ChIJ8WXyhIrIBZERWa4WzXJ0mdI,https://www.google.com/maps/place/?q=place_id:ChIJ8WXyhIrIBZERWa4WzXJ0mdI,Pizzería Don Lucho,Restaurante,"Av. Militar 2093, Lince 15046",950 420 719,+51 950 420 719,,,"-12.085068,-77.0310894",4.3,,"Pizzería en el distrito de Chincho, Angaraes, Huancavelica, Perú"
ChIJH6dg6keCDZERBX9YIFeaP6o,https://www.google.com/maps/place/?q=place_id:ChIJH6dg6keCDZERBX9YIFeaP6o,Toto´s Pizza,Pizzería,"Av Gervacio Santillana 252, Huanta 05121",(066) 402104,+51 66 402104,,,"-12.9399967,-74.25188179999999",3.5,,"Pizzería en el distrito de Chincho, Angaraes, Huancavelica, Perú"
ChIJo7DZm9SDDZERlIbfHYJQxws,https://www.google.com/maps/place/?q=place_id:ChIJo7DZm9SDDZERlIbfHYJQxws,PIZZERIA,Pizzería,"3P4X+WP3, Jr. Garcilazo de La Vega, Huanta 05121",,,,,"-12.9427401,-74.25068999999999",,,"Pizzería en el distrito de Chincho, Angaraes, Huancavelica, Perú"
ChIJTxpU_dfxDZERsERULK8JTlQ,https://www.google.com/maps/place/?q=place_id:ChIJTxpU_dfxDZERsERULK8JTlQ,Pizzeria Comequeso,Pizzería,"Jiron Lima 248, Lircay 09406",900 122 779,+51 900 122 779,,,"-12.9894731,-74.7208469",5,,"Pizzería en el distrito de Chincho, Angaraes, Huancavelica, Perú"
ChIJxUPmaUeCDZERXJbz9iJg6Qw,https://www.google.com/maps/place/?q=place_id:ChIJxUPmaUeCDZERXJbz9iJg6Qw,Rincón Pizzero,Restaurante,"Av Gervacio Santillana 142, Huanta 05121",999 973 691,+51 999 973 691,,,"-12.940155299999999,-74.2488",4,,"Pizzería en el distrito de Chincho, Angaraes, Huancavelica, Perú"
ChIJlZl49nyDDZERt1trucX4i3E,https://www.google.com/maps/place/?q=place_id:ChIJlZl49nyDDZERt1trucX4i3E,Pizzeria,Restaurante,"Av Gervacio Santillana 534-610, Huanta 05121",,,,,"-12.9397194,-74.2521146",4.3,,"Pizzería en el distrito de Chincho, Angaraes, Huancavelica, Perú"
ChIJJfumOwDbBZERka4K9xDpY8o,https://www.google.com/maps/place/?q=place_id:ChIJJfumOwDbBZERka4K9xDpY8o,Pizzas y Pastas Lilys y Don Queso COLOSSO,Pizzería,"Jr. Este, San Juan de Lurigancho 15446",949 893 053,+51 949 893 053,,,"-11.947576399999999,-76.9839176",5,,"Pizzería en el distrito de Chincho, Angaraes, Huancavelica, Perú"
ChIJe9oKJQB_EpERAo6bpG6cdzQ,https://www.google.com/maps/place/?q=place_id:ChIJe9oKJQB_EpERAo6bpG6cdzQ,Iñaki,Pizzería,"VQ6C+4W, Ayacucho 05001",936 513 354,+51 936 513 354,inakypizza.com,https://inakypizza.com/,"-13.1396658,-74.22762019999999",4.4,,"Pizzería en el distrito de Chincho, Angaraes, Huancavelica, Perú"
ChIJG4jjGbSDDZERthvgSW2yGm8,https://www.google.com/maps/place/?q=place_id:ChIJG4jjGbSDDZERthvgSW2yGm8,Deli Pizza,Pizzería,"Jr. Oswaldo N. Regal Casa 120, Huanta 05121",956 242 946,+51 956 242 946,delipizza.ueniweb.com,https://delipizza.ueniweb.com/?utm_campaign=gmb,"-12.937725499999999,-74.25236199999999",5,,"Pizzería en el distrito de Chincho, Angaraes, Huancavelica, Perú"
ChIJJZ4VriGDDZERl6Se-6YccSY,https://www.google.com/maps/place/?q=place_id:ChIJJZ4VriGDDZERl6Se-6YccSY,Yoes Pizza,Pizzería,"Av Mariscal Castilla 168, Huanta 05121",956 242 946,+51 956 242 946,,,"-12.9393599,-74.2488087",,,"Pizzería en el distrito de Chincho, Angaraes, Huancavelica, Perú"
ChIJx8YVR1ILDpER4IVgLp_o-qs,https://www.google.com/maps/place/?q=place_id:ChIJx8YVR1ILDpER4IVgLp_o-qs,Chifa Oriental - Huancavelica,Restaurante,"Sebastian Barranca 344, Huancavelica 09001",953 791 694,+51 953 791 694,,,"-12.787483,-74.9712553",4,,"Chifa en el distrito de Chincho, Angaraes, Huancavelica, Perú"
ChIJozzBPgALDpEREmCv6YELoZ4,https://www.google.com/maps/place/?q=place_id:ChIJozzBPgALDpEREmCv6YELoZ4,Chifa Centro - La Plaza,Restaurante,"Jirón Manuel Ascencio Segura 186, Huancavelica 09001",,,,,"-12.7876061,-74.973381",3,,"Chifa en el distrito de Chincho, Angaraes, Huancavelica, Perú"
ChIJhZcFFnwKDpERyW_o0nvjd_M,https://www.google.com/maps/place/?q=place_id:ChIJhZcFFnwKDpERyW_o0nvjd_M,TRENCITO MACHO RESTAURANT,Restaurante,"Jr. Virrey Toledo 353, Huancavelica 09001",995 154 978,+51 995 154 978,wordpress.com,http://www.trencitomachorestaurant.wordpress.com/,"-12.7875319,-74.974549",3.3,,"Chifa en el distrito de Chincho, Angaraes, Huancavelica, Perú"
ChIJO-ru3iYLDpERL1aO5-LLrmk,https://www.google.com/maps/place/?q=place_id:ChIJO-ru3iYLDpERL1aO5-LLrmk,"Chifa Restaurante ""Son Delicias""",Restaurante,"Jiron, Santos Villa 119, Huancavelica 09001",934 043 073,+51 934 043 073,,,"-12.7842048,-74.9770513",,,"Chifa en el distrito de Chincho, Angaraes, Huancavelica, Perú"
ChIJMe5rbJrJBZER9T6u3DHSqZE,https://www.google.com/maps/place/?q=place_id:ChIJMe5rbJrJBZER9T6u3DHSqZE,El Chifa,Restaurante,"WXJP+553, Lima 15018",,,,,"-12.0696085,-77.0145886",3.5,,"Chifa en el distrito de Chincho, Angaraes, Huancavelica, Perú"
ChIJbXIkxi3xDZERS9rpeCfeRBs,https://www.google.com/maps/place/?q=place_id:ChIJbXIkxi3xDZERS9rpeCfeRBs,Chifa,Restaurante,"Jr. Olímpico 404, Lircay 09406",,,,,"-12.9879179,-74.7240707",,,"Chifa en el distrito de Chincho, Angaraes, Huancavelica, Perú"
ChIJ37FbO6jFBZER2UxZUjkHzT0,https://www.google.com/maps/place/?q=place_id:ChIJ37FbO6jFBZER2UxZUjkHzT0,Ohashi maki sjl,Restaurante japonés,"Av. Los Jardines Oeste 269, San Juan de Lurigancho 15427",,,ohashimaki.pe,https://ohashimaki.pe/,"-12.007892,-77.009534",4.2,,"Makis en el distrito de Chincho, Angaraes, Huancavelica, Perú"
ChIJO2YNZADPBZERmo_S5LeTMsI,https://www.google.com/maps/place/?q=place_id:ChIJO2YNZADPBZERmo_S5LeTMsI,Mao makis,Restaurante coreano,"Av. El Parral 340, Lima 15311",907 917 836,+51 907 917 836,,,"-11.9618214,-77.0575825",4.5,,"Makis en el distrito de Chincho, Angaraes, Huancavelica, Perú"
ChIJBadf-kDJBZER9z2YsD-7H_w,https://www.google.com/maps/place/?q=place_id:ChIJBadf-kDJBZER9z2YsD-7H_w,Nawara Nikkei,Restaurante de sushi,"Jirón José de la Torre Ugarte 438, Lince 15046",994 156 059,+51 994 156 059,api.whatsapp.com,https://api.whatsapp.com/send/?phone=51994156059&text&app_absent=0,"-12.088971899999999,-77.031312",4.6,,"Makis en el distrito de Chincho, Angaraes, Huancavelica, Perú"
ChIJG3S1rlvFBZERgJgNlPv7WVI,https://www.google.com/maps/place/?q=place_id:ChIJG3S1rlvFBZERgJgNlPv7WVI,Hot Tako Sushi,Restaurante japonés,"Av. Gran Chimú 517, Lima 15401",965 174 276,+51 965 174 276,,,"-12.0269748,-77.005335",3.8,,"Makis en el distrito de Chincho, Angaraes, Huancavelica, Perú"
ChIJP1HSLinJBZERejGuYZNa2vY,https://www.google.com/maps/place/?q=place_id:ChIJP1HSLinJBZERejGuYZNa2vY,El Ojiichan,Restaurante japonés,"Av. 28 de Julio 737, Lima 15046",,,,,"-12.0641359,-77.0384359",3.3,,"Makis en el distrito de Chincho, Angaraes, Huancavelica, Perú"
ChIJL8was5TFBZERWijUAaH82OU,https://www.google.com/maps/place/?q=place_id:ChIJL8was5TFBZERWijUAaH82OU,Don Maki Sushi Bar,Restaurante de sushi,"Control Materno Infantil Socorro, Ca. Apurimac 118, Ate 15001",949 721 667,+51 949 721 667,facebook.com,https://www.facebook.com/DON-MAKI-SUSHI-BAR-105760744540124,"-12.0320026,-76.9356392",4.1,,"Makis en el distrito de Chincho, Angaraes, Huancavelica, Perú"
ChIJ6XTPN865BZERyuFbdOxXDlI,https://www.google.com/maps/place/?q=place_id:ChIJ6XTPN865BZERyuFbdOxXDlI,Mitarashi Sushi & Makis,Restaurante japonés,"Av. Manuel Villarán 829, Surquillo 15038",932 189 066,+51 932 189 066,instagram.com,https://www.instagram.com/mitarashi_peru/profilecard/?igsh=Z2xwdzZ5NDQxMnZv,"-12.120553,-77.00334509999999",4.2,,"Makis en el distrito de Chincho, Angaraes, Huancavelica, Perú"
ChIJz4Tofy3HBZER4lGmm3gjB0A,https://www.google.com/maps/place/?q=place_id:ChIJz4Tofy3HBZER4lGmm3gjB0A,Okami Sushi Bar,Restaurante japonés,"Av. Flora Tristan 836, Lima 15012",946 059 655,+51 946 059 655,okamisushibar.com,http://www.okamisushibar.com/,"-12.0642511,-76.9451127",4.5,,"Makis en el distrito de Chincho, Angaraes, Huancavelica, Perú"
ChIJc2s0o5K3BZERDp7g2yDpQIM,https://www.google.com/maps/place/?q=place_id:ChIJc2s0o5K3BZERDp7g2yDpQIM,Ohashi Maki,Restaurante asiático,"Av. Defensores del Morro 273, Chorrillos 15064",959 343 763,+51 959 343 763,ohashimaki.pe,https://www.ohashimaki.pe/,"-12.1670296,-77.02591869999999",4.3,,"Makis en el distrito de Chincho, Angaraes, Huancavelica, Perú"
ChIJefhDqy7RBZERdnGsnQO3QW0,https://www.google.com/maps/place/?q=place_id:ChIJefhDqy7RBZERdnGsnQO3QW0,Maki Lovers Comas,Restaurante japonés,"Av. Micaela Bastidas 822, Comas 15314",902 442 383,+51 902 442 383,makilovers.pe,https://www.makilovers.pe/,"-11.9291074,-77.0547697",4.3,,"Makis en el distrito de Chincho, Angaraes, Huancavelica, Perú"
ChIJnRZawabJBZERGmC2pCf1YaY,https://www.google.com/maps/place/?q=place_id:ChIJnRZawabJBZERGmC2pCf1YaY,OKI MAKI Sushi Bar,Restaurante de sushi,"Jr.Leoncio Prado 714, Magdalena del Mar 15086",(01) 3189690,+51 1 3189690,,,"-12.0913633,-77.0725525",4.4,,"Makis en el distrito de Chincho, Angaraes, Huancavelica, Perú"
ChIJUQ-742bHBZERbOHLkM0jL98,https://www.google.com/maps/place/?q=place_id:ChIJUQ-742bHBZERbOHLkM0jL98,Ohashi Maki,Restaurante de sushi,"Av. Alfredo Benavides 3565, Santiago de Surco 15038",(01) 6238935,+51 1 6238935,ohashimaki.pe,http://www.ohashimaki.pe/,"-12.1285171,-76.9986941",4,,"Makis en el distrito de Chincho, Angaraes, Huancavelica, Perú"
ChIJlYwHLaXJBZERa69CzrrVUe4,https://www.google.com/maps/place/?q=place_id:ChIJlYwHLaXJBZERa69CzrrVUe4,Ohashi Maki San Miguel,Restaurante japonés,"Av. La Mar 2231, San Miguel 15088",,,,,"-12.0750104,-77.0808563",3.8,,"Makis en el distrito de Chincho, Angaraes, Huancavelica, Perú"
ChIJKYWoTvXHBZERZGJNRg6PJsw,https://www.google.com/maps/place/?q=place_id:ChIJKYWoTvXHBZERZGJNRg6PJsw,Edo Sushi Bar,Restaurante,"Jirón Trigal 101-102, Santiago de Surco 15038",(01) 4481237,+51 1 4481237,edosushibar.com,https://edosushibar.com/,"-12.1271942,-76.9877733",4.5,,"Makis en el distrito de Chincho, Angaraes, Huancavelica, Perú"
ChIJVVXadnW4BZERNc4makloDeI,https://www.google.com/maps/place/?q=place_id:ChIJVVXadnW4BZERNc4makloDeI,TERMINAL FUSION,Restaurante de sushi,"Av. Alfredo Benavides 5030, Santiago de Surco 15039",,,,,"-12.129012999999999,-76.9847715",3.3,,"Makis en el distrito de Chincho, Angaraes, Huancavelica, Perú"
ChIJvxCOWDrJBZERlYMg9vEZ2Sw,https://www.google.com/maps/place/?q=place_id:ChIJvxCOWDrJBZERlYMg9vEZ2Sw,ASU MAKI,Restaurante,"Av. Ricardo Palma 294 - A, Lima 15074",952 594 773,+51 952 594 773,linktr.ee,https://linktr.ee/asu.pe,"-12.119288,-77.0269625",4.9,,"Makis en el distrito de Chincho, Angaraes, Huancavelica, Perú"
ChIJW5ijj-7FBZERqcPhBqobxpw,https://www.google.com/maps/place/?q=place_id:ChIJW5ijj-7FBZERqcPhBqobxpw,Miso cocina nikkei,Restaurante japonés,"Av. las Flores 220, San Juan de Lurigancho 15404",994 769 842,+51 994 769 842,,,"-11.9730417,-77.0037959",3.3,,"Makis en el distrito de Chincho, Angaraes, Huancavelica, Perú"
ChIJX9HjCQDHBZERkRRa6ZU9SK0,https://www.google.com/maps/place/?q=place_id:ChIJX9HjCQDHBZERkRRa6ZU9SK0,Don Maki Sushi Bar,Restaurante de sushi,"Av. Alfredo Benavides 4215, Santiago de Surco 15038",949 721 667,+51 949 721 667,,,"-12.1280001,-76.9922241",4.9,,"Makis en el distrito de Chincho, Angaraes, Huancavelica, Perú"
